2,-54.5,3.816544200259475,920.625,1522825291828610,1,1
2,-54.5,3.7981364308048478,920.625,1522825291837679,1,2
1,-46.5,6.1850105367549055,920.625,1522825291840128,1,3
4,-50,4.325825821837508,920.625,1522825291841643,1,4
3,-51.5,0.7731263170943632,920.625,1522825291842705,1,5
5,-43.5,4.828971520263998,920.625,1522825291843768,1,6
2,-55,3.767456815047135,920.625,1522825291852272,1,7
5,-43.5,4.816699673960914,920.625,1522825291853401,1,8
4,-50,4.319689898685965,920.625,1522825291856518,1,9
1,-46.5,6.17273869045182,920.625,1522825291858486,1,10
3,-51.5,0.7792622402459057,920.625,1522825291859578,1,11
5,-43.5,4.8351074434155406,920.625,1522825291864802,1,12
1,-46.5,6.17273869045182,920.625,1522825291867406,1,13
2,-55,3.792000507653305,920.625,1522825291868868,1,14
4,-50.5,4.331961744989051,920.625,1522825291871005,1,15
3,-51.5,0.8344855486097889,920.625,1522825291872324,1,16
4,-50.5,4.344233591292136,920.625,1522825291877555,1,17
3,-51.5,0.803805932852076,920.625,1522825291879171,1,18
5,-44,4.828971520263998,920.625,1522825291882219,1,19
1,-46.5,6.1850105367549055,920.625,1522825291883293,1,20
2,-55,3.847223816017188,920.625,1522825291886248,1,21
5,-44,4.828971520263998,920.625,1522825291891505,1,22
1,-47,6.19728238305799,920.625,1522825291894006,1,23
4,-50.5,4.301282129231338,920.625,1522825291895390,1,24
2,-55,3.816544200259475,920.625,1522825291896974,1,25
3,-51.5,0.7976700097005334,920.625,1522825291901185,1,26
5,-44,4.828971520263998,920.625,1522825291908495,1,27
1,-46.5,6.191146459906448,920.625,1522825291909537,1,28
2,-55,3.792000507653305,920.625,1522825291911961,1,29
4,-50,4.331961744989051,920.625,1522825291918606,1,30
3,-51.5,0.7976700097005334,920.625,1522825291919740,1,31
2,-55,3.80427235395639,920.625,1522825291925522,1,32
4,-50.5,4.331961744989051,920.625,1522825291927716,1,33
3,-51.5,0.7976700097005334,920.625,1522825291929673,1,34
1,-46.5,6.1850105367549055,920.625,1522825291930971,1,35
5,-43.5,4.828971520263998,920.625,1522825291932050,1,36
2,-55,3.8288160465625602,920.625,1522825291937459,1,37
1,-46.5,6.19728238305799,920.625,1522825291939412,1,38
4,-50.5,4.338097668140593,920.625,1522825291942104,1,39
5,-44,4.822835597112456,920.625,1522825291943536,1,40
3,-51.5,0.7976700097005334,920.625,1522825291945268,1,41
4,-50.5,4.344233591292136,920.625,1522825291951698,1,42
2,-54.5,3.8717675086233583,920.625,1522825291954631,1,43
1,-47,6.178874613603362,920.625,1522825291956141,1,44
3,-51.5,0.8344855486097889,920.625,1522825291957262,1,45
5,-43.5,4.841243366567084,920.625,1522825291959301,1,46
4,-50.5,4.325825821837508,920.625,1522825291966639,1,47
5,-44,4.847379289718626,920.625,1522825291967758,1,48
1,-46.5,6.19728238305799,920.625,1522825291970165,1,49
3,-51.5,0.7853981633974483,920.625,1522825291973927,1,50
2,-55,3.822680123411018,920.625,1522825291975027,1,51
5,-44,4.822835597112456,920.625,1522825291981102,1,52
1,-46.5,6.19728238305799,920.625,1522825291983621,1,53
3,-51.5,0.8160777791551611,920.625,1522825291985183,1,54
2,-55,3.7981364308048478,920.625,1522825291986764,1,55
4,-50.5,4.3503695144436785,920.625,1522825291987865,1,56
5,-44,4.822835597112456,920.625,1522825291994421,1,57
3,-51.5,0.7792622402459057,920.625,1522825291996134,1,58
1,-46.5,6.19728238305799,920.625,1522825291998058,1,59
2,-55,3.7981364308048478,920.625,1522825291999595,1,60
4,-50.5,4.3503695144436785,920.625,1522825292000926,1,61
1,-46.5,6.209554229361076,920.625,1522825292010037,1,62
3,-51.5,0.7976700097005334,920.625,1522825292011154,1,63
5,-44,4.81056375080937,920.625,1522825292012264,1,64
4,-51,4.325825821837508,920.625,1522825292013307,1,65
2,-55,3.8288160465625602,920.625,1522825292015531,1,66
4,-50,4.344233591292136,920.625,1522825292023038,1,67
3,-51.5,0.7915340865489908,920.625,1522825292024369,1,68
1,-46.5,6.2034183062095325,920.625,1522825292026293,1,69
2,-54.5,3.834951969714103,920.625,1522825292028474,1,70
5,-44,4.8351074434155406,920.625,1522825292029523,1,71
2,-55,3.785864584501762,920.625,1522825292036832,1,72
5,-44,4.828971520263998,920.625,1522825292038576,1,73
1,-46.5,6.2034183062095325,920.625,1522825292039619,1,74
4,-50.5,4.3503695144436785,920.625,1522825292040960,1,75
3,-51.5,0.8283496254582462,920.625,1522825292042322,1,76
1,-46.5,6.209554229361076,920.625,1522825292051569,1,77
5,-43.5,4.822835597112456,920.625,1522825292053513,1,78
2,-55,3.8533597391687304,920.625,1522825292054986,1,79
4,-50.5,4.344233591292136,920.625,1522825292059155,1,80
3,-51.5,0.7915340865489908,920.625,1522825292060247,1,81
5,-44,4.828971520263998,920.625,1522825292066982,1,82
1,-46.5,6.191146459906448,920.625,1522825292068210,1,83
3,-51.5,0.8099418560036186,920.625,1522825292069299,1,84
4,-50.5,4.338097668140593,920.625,1522825292070885,1,85
2,-55,3.8410878928656453,920.625,1522825292072470,1,86
4,-50,4.313553975534423,920.625,1522825292079266,1,87
3,-52,0.7853981633974483,920.625,1522825292080939,1,88
1,-46.5,6.1850105367549055,920.625,1522825292083699,1,89
5,-44,4.816699673960914,920.625,1522825292084806,1,90
2,-55,3.822680123411018,920.625,1522825292085822,1,91
4,-50.5,4.325825821837508,920.625,1522825292091401,1,92
3,-51.5,0.7976700097005334,920.625,1522825292092985,1,93
2,-54.5,3.77972866135022,920.625,1522825292095213,1,94
5,-44,4.841243366567084,920.625,1522825292096302,1,95
1,-46.5,6.209554229361076,920.625,1522825292098952,1,96
2,-55,3.8288160465625602,920.625,1522825292105304,1,97
1,-46.5,6.1850105367549055,920.625,1522825292108630,1,98
5,-44,4.822835597112456,920.625,1522825292110619,1,99
3,-51.5,0.7731263170943632,920.625,1522825292117945,1,100
4,-50.5,4.362641360746763,920.625,1522825292119060,1,101
1,-46.5,6.22182607566416,920.625,1522825292123516,1,102
5,-44,4.8351074434155406,920.625,1522825292126688,1,103
3,-51.5,0.7792622402459057,920.625,1522825292129002,1,104
2,-54.5,3.822680123411018,920.625,1522825292130075,1,105
4,-50,4.338097668140593,920.625,1522825292131135,1,106
1,-46.5,6.19728238305799,920.625,1522825292140489,1,107
3,-51.5,0.7792622402459057,920.625,1522825292142251,1,108
4,-50.5,4.331961744989051,920.625,1522825292143348,1,109
5,-44,4.847379289718626,920.625,1522825292144470,1,110
2,-55,3.8288160465625602,920.625,1522825292146295,1,111
2,-55,3.7981364308048478,920.625,1522825292155652,1,112
1,-46.5,6.2034183062095325,920.625,1522825292157861,1,113
3,-51.5,0.7669903939428205,920.625,1522825292159111,1,114
5,-44,4.841243366567084,920.625,1522825292160665,1,115
4,-50.5,4.338097668140593,920.625,1522825292161896,1,116
4,-50.5,4.356505437595221,920.625,1522825292166423,1,117
5,-44,4.853515212870168,920.625,1522825292169043,1,118
3,-51.5,0.7424467013366504,920.625,1522825292172058,1,119
1,-46.5,6.209554229361076,920.625,1522825292173115,1,120
2,-54.5,3.847223816017188,920.625,1522825292174203,1,121
3,-52,0.8099418560036186,920.625,1522825292181010,1,122
2,-55,3.8410878928656453,920.625,1522825292182369,1,123
5,-44,4.8351074434155406,920.625,1522825292183491,1,124
1,-46.5,6.1850105367549055,920.625,1522825292185810,1,125
4,-50.5,4.344233591292136,920.625,1522825292187620,1,126
5,-44,4.847379289718626,920.625,1522825292195516,1,127
2,-54.5,3.859495662320273,920.625,1522825292198575,1,128
4,-50,4.356505437595221,920.625,1522825292200301,1,129
1,-46.5,6.240233845118788,920.625,1522825292201401,1,130
3,-52,0.8222137023067037,920.625,1522825292202877,1,131
5,-44,4.859651136021712,920.625,1522825292208785,1,132
3,-51.5,0.8222137023067037,920.625,1522825292210614,1,133
2,-55,3.8288160465625602,920.625,1522825292213303,1,134
1,-46.5,6.215690152512618,920.625,1522825292215001,1,135
4,-50.5,4.356505437595221,920.625,1522825292216087,1,136
5,-44,4.8351074434155406,920.625,1522825292224120,1,137
3,-52,0.803805932852076,920.625,1522825292225186,1,138
4,-50,4.356505437595221,920.625,1522825292226500,1,139
2,-55,3.847223816017188,920.625,1522825292227559,1,140
1,-46.5,6.209554229361076,920.625,1522825292228616,1,141
1,-46.5,6.215690152512618,920.625,1522825292235422,1,142
2,-55,3.834951969714103,920.625,1522825292236537,1,143
5,-44,4.8351074434155406,920.625,1522825292240108,1,144
3,-51.5,0.803805932852076,920.625,1522825292241214,1,145
4,-50,4.362641360746763,920.625,1522825292242260,1,146
5,-44,4.8351074434155406,920.625,1522825292251144,1,147
4,-50.5,4.3503695144436785,920.625,1522825292252572,1,148
3,-52,0.7915340865489908,920.625,1522825292254498,1,149
1,-46.5,6.209554229361076,920.625,1522825292255572,1,150
2,-54.5,3.8288160465625602,920.625,1522825292256974,1,151
3,-51.5,0.7915340865489908,920.625,1522825292262954,1,152
4,-50,4.331961744989051,920.625,1522825292264342,1,153
1,-46.5,6.19728238305799,920.625,1522825292265428,1,154
5,-44,4.847379289718626,920.625,1522825292267229,1,155
2,-55,3.8288160465625602,920.625,1522825292271873,1,156
4,-50,4.344233591292136,920.625,1522825292281728,1,157
3,-51.5,0.7915340865489908,920.625,1522825292283125,1,158
2,-55,3.834951969714103,920.625,1522825292284697,1,159
5,-44,4.847379289718626,920.625,1522825292286442,1,160
1,-46.5,6.191146459906448,920.625,1522825292287725,1,161
5,-44,4.828971520263998,920.625,1522825292294118,1,162
4,-50,4.338097668140593,920.625,1522825292295928,1,163
2,-55,3.834951969714103,920.625,1522825292297198,1,164
3,-51.5,0.7976700097005334,920.625,1522825292300108,1,165
1,-46.5,6.215690152512618,920.625,1522825292302417,1,166
4,-50.5,4.3503695144436785,920.625,1522825292306794,1,167
2,-55,3.7981364308048478,920.625,1522825292310195,1,168
3,-51.5,0.8160777791551611,920.625,1522825292311656,1,169
1,-47,6.234097921967246,920.625,1522825292312812,1,170
5,-44,4.822835597112456,920.625,1522825292314626,1,171
3,-51.5,0.8160777791551611,920.625,1522825292321712,1,172
4,-50.5,4.331961744989051,920.625,1522825292322910,1,173
5,-44,4.853515212870168,920.625,1522825292326176,1,174
1,-47,6.2034183062095325,920.625,1522825292327786,1,175
2,-55,3.834951969714103,920.625,1522825292329233,1,176
2,-55,3.834951969714103,920.625,1522825292335088,1,177
1,-46.5,6.2034183062095325,920.625,1522825292336160,1,178
5,-44,4.847379289718626,920.625,1522825292337477,1,179
3,-51.5,0.803805932852076,920.625,1522825292339773,1,180
4,-50.5,4.331961744989051,920.625,1522825292341157,1,181
2,-55,3.8288160465625602,920.625,1522825292348897,1,182
4,-50.5,4.338097668140593,920.625,1522825292350027,1,183
3,-51.5,0.7853981633974483,920.625,1522825292352738,1,184
1,-47,6.215690152512618,920.625,1522825292354575,1,185
5,-44,4.853515212870168,920.625,1522825292358129,1,186
4,-50,4.338097668140593,920.625,1522825292365379,1,187
1,-46.5,6.2034183062095325,920.625,1522825292367303,1,188
5,-44,4.841243366567084,920.625,1522825292368779,1,189
3,-51.5,0.803805932852076,920.625,1522825292369885,1,190
2,-55,3.8288160465625602,920.625,1522825292371839,1,191
5,-44,4.847379289718626,920.625,1522825292377930,1,192
3,-52,0.7976700097005334,920.625,1522825292379083,1,193
1,-47,6.215690152512618,920.625,1522825292380652,1,194
4,-50.5,4.3503695144436785,920.625,1522825292383342,1,195
2,-55,3.816544200259475,920.625,1522825292385490,1,196
2,-55,3.8288160465625602,920.625,1522825292393358,1,197
1,-46.5,6.215690152512618,920.625,1522825292394872,1,198
5,-44,4.853515212870168,920.625,1522825292396827,1,199
3,-51.5,0.8099418560036186,920.625,1522825292398746,1,200
4,-50,4.344233591292136,920.625,1522825292399847,1,201
5,-44,4.847379289718626,920.625,1522825292406084,1,202
3,-51.5,0.8099418560036186,920.625,1522825292407576,1,203
2,-55,3.816544200259475,920.625,1522825292409414,1,204
1,-47,6.22182607566416,920.625,1522825292412118,1,205
4,-50.5,4.3503695144436785,920.625,1522825292413587,1,206
1,-47,6.22182607566416,920.625,1522825292419326,1,207
2,-55,3.847223816017188,920.625,1522825292422855,1,208
4,-50.5,4.374913207049849,920.625,1522825292424766,1,209
3,-52,0.7976700097005334,920.625,1522825292425799,1,210
5,-44,4.841243366567084,920.625,1522825292426861,1,211
3,-52,0.7853981633974483,920.625,1522825292435052,1,212
1,-46.5,6.2034183062095325,920.625,1522825292437586,1,213
5,-44,4.841243366567084,920.625,1522825292438891,1,214
2,-55,3.834951969714103,920.625,1522825292441361,1,215
4,-50.5,4.331961744989051,920.625,1522825292442418,1,216
2,-55,3.847223816017188,920.625,1522825292447540,1,217
3,-51.5,0.8406214717613314,920.625,1522825292449002,1,218
1,-46.5,6.19728238305799,920.625,1522825292450300,1,219
5,-44,4.8351074434155406,920.625,1522825292451375,1,220
4,-50.5,4.331961744989051,920.625,1522825292454500,1,221
3,-51.5,0.8099418560036186,920.625,1522825292461350,1,222
5,-44,4.828971520263998,920.625,1522825292463792,1,223
1,-46.5,6.215690152512618,920.625,1522825292465462,1,224
2,-55,3.822680123411018,920.625,1522825292467611,1,225
4,-51,4.325825821837508,920.625,1522825292468698,1,226
5,-44,4.8351074434155406,920.625,1522825292476123,1,227
1,-46.5,6.1850105367549055,920.625,1522825292477195,1,228
4,-50.5,4.338097668140593,920.625,1522825292480263,1,229
3,-51.5,0.7976700097005334,920.625,1522825292482501,1,230
2,-55,3.8410878928656453,920.625,1522825292483532,1,231
2,-55,3.816544200259475,920.625,1522825292489252,1,232
1,-46.5,6.209554229361076,920.625,1522825292492296,1,233
5,-44,4.8351074434155406,920.625,1522825292493377,1,234
3,-51.5,0.8160777791551611,920.625,1522825292496299,1,235
4,-50.5,4.356505437595221,920.625,1522825292497954,1,236
5,-44,4.822835597112456,920.625,1522825292502373,1,237
1,-46.5,6.215690152512618,920.625,1522825292503488,1,238
2,-54.5,3.785864584501762,920.625,1522825292506874,1,239
3,-51.5,0.8160777791551611,920.625,1522825292508803,1,240
4,-50.5,4.3503695144436785,920.625,1522825292510290,1,241
5,-44,4.847379289718626,920.625,1522825292516719,1,242
1,-46.5,6.2034183062095325,920.625,1522825292518430,1,243
2,-54.5,3.822680123411018,920.625,1522825292519517,1,244
4,-50.5,4.325825821837508,920.625,1522825292520629,1,245
3,-51.5,0.803805932852076,920.625,1522825292524345,1,246
5,-44,4.841243366567084,920.625,1522825292530427,1,247
2,-55.5,3.877903431774901,920.625,1522825292531970,1,248
3,-51.5,0.7853981633974483,920.625,1522825292534652,1,249
4,-50,4.331961744989051,920.625,1522825292536855,1,250
1,-47,6.2034183062095325,920.625,1522825292538594,1,251
4,-50.5,4.344233591292136,920.625,1522825292545119,1,252
1,-46.5,6.209554229361076,920.625,1522825292547857,1,253
2,-55,3.8533597391687304,920.625,1522825292548930,1,254
5,-44,4.841243366567084,920.625,1522825292550503,1,255
3,-51.5,0.8528933180644165,920.625,1522825292551625,1,256
5,-44,4.841243366567084,920.625,1522825292558793,1,257
1,-46.5,6.2034183062095325,920.625,1522825292560404,1,258
3,-51.5,0.8160777791551611,920.625,1522825292562247,1,259
4,-50,4.338097668140593,920.625,1522825292563319,1,260
2,-54.5,3.8288160465625602,920.625,1522825292567345,1,261
5,-44,4.8351074434155406,920.625,1522825292573446,1,262
1,-47,6.227961998815704,920.625,1522825292574589,1,263
4,-50,4.368777283898306,920.625,1522825292580049,1,264
3,-51.5,0.7915340865489908,920.625,1522825292582100,1,265
2,-55,3.834951969714103,920.625,1522825292583189,1,266
2,-54.5,3.816544200259475,920.625,1522825292587999,1,267
1,-46.5,6.22182607566416,920.625,1522825292590876,1,268
4,-50,4.313553975534423,920.625,1522825292592801,1,269
3,-51.5,0.8160777791551611,920.625,1522825292594518,1,270
5,-44,4.841243366567084,920.625,1522825292595864,1,271
1,-46.5,6.215690152512618,920.625,1522825292601575,1,272
4,-50.5,4.356505437595221,920.625,1522825292603229,1,273
5,-44,4.841243366567084,920.625,1522825292607417,1,274
2,-54.5,3.810408277107933,920.625,1522825292609197,1,275
3,-52,0.8099418560036186,920.625,1522825292610514,1,276
5,-44,4.859651136021712,920.625,1522825292615509,1,277
3,-51.5,0.7853981633974483,920.625,1522825292619525,1,278
1,-46.5,6.2034183062095325,920.625,1522825292620967,1,279
4,-50.5,4.356505437595221,920.625,1522825292622010,1,280
2,-55,3.847223816017188,920.625,1522825292623695,1,281
2,-54.5,3.7981364308048478,920.625,1522825292628139,1,282
1,-46.5,6.2034183062095325,920.625,1522825292629225,1,283
3,-52,0.803805932852076,920.625,1522825292630769,1,284
4,-50.5,4.362641360746763,920.625,1522825292635058,1,285
5,-44,4.841243366567084,920.625,1522825292636135,1,286
3,-51.5,0.7976700097005334,920.625,1522825292643278,1,287
1,-46.5,6.209554229361076,920.625,1522825292646182,1,288
2,-54.5,3.77972866135022,920.625,1522825292649263,1,289
5,-44,4.847379289718626,920.625,1522825292650309,1,290
4,-50.5,4.325825821837508,920.625,1522825292651398,1,291
5,-44,4.859651136021712,920.625,1522825292657419,1,292
4,-50.5,4.344233591292136,920.625,1522825292659598,1,293
1,-46.5,6.2034183062095325,920.625,1522825292661070,1,294
3,-52,0.7731263170943632,920.625,1522825292663013,1,295
2,-55,3.8288160465625602,920.625,1522825292664310,1,296
3,-51.5,0.803805932852076,920.625,1522825292669514,1,297
2,-55,3.816544200259475,920.625,1522825292672407,1,298
4,-50,4.338097668140593,920.625,1522825292674120,1,299
5,-44,4.865787059173254,920.625,1522825292676753,1,300
1,-46.5,6.209554229361076,920.625,1522825292679034,1,301
1,-46.5,6.209554229361076,920.625,1522825292685824,1,302
3,-51.5,0.803805932852076,920.625,1522825292687285,1,303
5,-44,4.878058905476339,920.625,1522825292688449,1,304
2,-54.5,3.834951969714103,920.625,1522825292689506,1,305
4,-50,4.356505437595221,920.625,1522825292691034,1,306
1,-46.5,6.209554229361076,920.625,1522825292696897,1,307
5,-44,4.853515212870168,920.625,1522825292698547,1,308
4,-50,4.344233591292136,920.625,1522825292702132,1,309
3,-52,0.803805932852076,920.625,1522825292703211,1,310
2,-55,3.859495662320273,920.625,1522825292704313,1,311
2,-55,3.8533597391687304,920.625,1522825292713019,1,312
5,-44,4.841243366567084,920.625,1522825292714152,1,313
1,-47,6.209554229361076,920.625,1522825292715976,1,314
4,-50.5,4.338097668140593,920.625,1522825292717288,1,315
3,-51.5,0.7731263170943632,920.625,1522825292722408,1,316
3,-51.5,0.8160777791551611,920.625,1522825292727555,1,317
5,-44,4.847379289718626,920.625,1522825292728617,1,318
1,-46.5,6.2034183062095325,920.625,1522825292729930,1,319
2,-55,3.847223816017188,920.625,1522825292732319,1,320
4,-50.5,4.338097668140593,920.625,1522825292736417,1,321
1,-47,6.19728238305799,920.625,1522825292740876,1,322
2,-55,3.877903431774901,920.625,1522825292742436,1,323
3,-51.5,0.8406214717613314,920.625,1522825292744364,1,324
4,-50,4.356505437595221,920.625,1522825292746195,1,325
5,-44,4.828971520263998,920.625,1522825292750312,1,326
3,-51.5,0.803805932852076,920.625,1522825292754453,1,327
5,-44,4.8351074434155406,920.625,1522825292755532,1,328
